"name","begin","length","end","refseq","reverse complement","BLAST result","BLAST score","type","type support","VP1 type","VP1 type support","VP1 subgenogroup","VP1 subgenogroup support"
"OQ126988","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","91.986206","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126991","82","7252","7352","NC_001430","false","Picornaviridae Enterovirus D","92.100914","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126993","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","92.013794","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126999","70","7260","7348","NC_001430","false","Picornaviridae Enterovirus D","92.12338","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ127000","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","91.917244","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ127001","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","92.04138","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ127002","69","7261","7349","NC_001430","false","Picornaviridae Enterovirus D","91.09796","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OQ127003","106","7250","7378","NC_001430","false","Picornaviridae Enterovirus D","91.83673","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ139571","82","7247","7347","NC_001430","false","Picornaviridae Enterovirus D","92.012695","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ139572","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","92.04138","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ139573","87","7242","7347","NC_001430","false","Picornaviridae Enterovirus D","91.99337","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ160430","106","7159","7283","NC_001430","false","Picornaviridae Enterovirus D","92.093864","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ160433","98","7167","7283","NC_001430","false","Picornaviridae Enterovirus D","89.34209","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259308","84","7202","7304","NC_001430","false","Picornaviridae Enterovirus D","92.10051","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259312","89","7202","7309","NC_001430","false","Picornaviridae Enterovirus D","92.21557","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259313","82","7207","7307","NC_001430","false","Picornaviridae Enterovirus D","92.20419","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259315","82","7207","7307","NC_001430","false","Picornaviridae Enterovirus D","92.384514","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259316","83","7203","7304","NC_001430","false","Picornaviridae Enterovirus D","92.21374","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259317","82","7207","7307","NC_001430","false","Picornaviridae Enterovirus D","92.20419","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259318","82","7214","7314","NC_001430","false","Picornaviridae Enterovirus D","91.973946","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259319","82","7201","7304","NC_001430","false","Picornaviridae Enterovirus D","92.28421","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ259320","82","7206","7309","NC_001430","false","Picornaviridae Enterovirus D","92.23193","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ285848","98","7177","7293","NC_001430","false","Picornaviridae Enterovirus D","92.174644","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ285849","69","7226","7310","NC_001430","false","Picornaviridae Enterovirus D","91.258644","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OQ285850","82","7213","7313","NC_001430","false","Picornaviridae Enterovirus D","92.26504","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ451882","33","7310","7361","NC_001430","false","Picornaviridae Enterovirus D","92.03722","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ653554","51","7268","7338","NC_001430","false","Picornaviridae Enterovirus D","92.43906","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ737942","148","7174","7341","NC_001430","false","Picornaviridae Enterovirus D","92.51568","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ784116","37","7312","7367","NC_001430","false","Picornaviridae Enterovirus D","91.8479","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ791518","17","7341","7380","NC_001430","false","Picornaviridae Enterovirus D","93.50579","EV-D68","100.0","EV-D68","100.0","A1","100.0"
"OR230417","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.537415","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230419","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.40136","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230420","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.374146","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230421","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.374146","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230424","16","7308","7340","NC_001430","false","Picornaviridae Enterovirus D","91.25855","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230425","16","7287","7318","NC_001430","false","Picornaviridae Enterovirus D","91.2608","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230427","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.319725","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230428","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.2517","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR230429","16","7307","7339","NC_001430","false","Picornaviridae Enterovirus D","91.21631","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR235127","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.84397","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OR235128","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.77577","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OR235129","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.85761","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OR235130","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.84397","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OR235131","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.816696","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OR571424","98","7167","7283","NC_001430","false","Picornaviridae Enterovirus D","91.75863","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OR656579","99","7155","7275","NC_001430","false","Picornaviridae Enterovirus D","90.490845","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR833014","17","7248","7280","NC_001430","false","Picornaviridae Enterovirus D","90.319916","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR833015","25","7328","7369","NC_001430","false","Picornaviridae Enterovirus D","91.3619","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR833023","17","7266","7298","NC_001430","false","Picornaviridae Enterovirus D","91.33305","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR833032","26","7327","7369","NC_001430","false","Picornaviridae Enterovirus D","91.06168","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR833048","18","7201","7234","NC_001430","false","Picornaviridae Enterovirus D","89.004585","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OR833055","17","7346","7379","NC_001430","false","Picornaviridae Enterovirus D","91.34116","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OW122595","62","6898","6978","NC_001430","false","Picornaviridae Enterovirus D","92.14493","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP025331","23","7340","7379","NC_001430","false","Picornaviridae Enterovirus D","90.42611","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"PP025902","91","7141","7250","NC_001430","false","Picornaviridae Enterovirus D","96.68114","EV-D68","100.0","EV-D68","100.0","US62","100.0"
"PP157595","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.374146","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"PP474818","37","7286","7341","NC_001430","false","Picornaviridae Enterovirus D","91.912674","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474819","37","7286","7341","NC_001430","false","Picornaviridae Enterovirus D","91.912674","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474821","37","7311","7366","NC_001430","false","Picornaviridae Enterovirus D","91.98139","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474822","37","7308","7363","NC_001430","false","Picornaviridae Enterovirus D","91.924446","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474823","37","7306","7361","NC_001430","false","Picornaviridae Enterovirus D","91.881165","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474826","37","7313","7368","NC_001430","false","Picornaviridae Enterovirus D","91.94144","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474827","37","7308","7363","NC_001430","false","Picornaviridae Enterovirus D","91.924446","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474831","37","7319","7374","NC_001430","false","Picornaviridae Enterovirus D","92.00876","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474833","36","7310","7364","NC_001430","false","Picornaviridae Enterovirus D","91.931076","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474835","48","7285","7351","NC_001430","false","Picornaviridae Enterovirus D","91.95828","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474839","36","7324","7378","NC_001430","false","Picornaviridae Enterovirus D","91.96062","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474841","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","91.96551","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474842","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","91.93813","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474844","55","7282","7355","NC_001430","false","Picornaviridae Enterovirus D","90.62672","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474847","37","7312","7367","NC_001430","false","Picornaviridae Enterovirus D","91.9004","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474849","37","7312","7367","NC_001430","false","Picornaviridae Enterovirus D","91.91408","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474850","37","7310","7365","NC_001430","false","Picornaviridae Enterovirus D","91.85935","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474851","30","7330","7378","NC_001430","false","Picornaviridae Enterovirus D","91.86825","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474852","37","7309","7364","NC_001430","false","Picornaviridae Enterovirus D","91.92666","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474853","37","7309","7364","NC_001430","false","Picornaviridae Enterovirus D","91.830864","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474854","35","7325","7378","NC_001430","false","Picornaviridae Enterovirus D","91.871925","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474855","37","7309","7364","NC_001430","false","Picornaviridae Enterovirus D","91.830864","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474859","37","7299","7354","NC_001430","false","Picornaviridae Enterovirus D","91.84149","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474861","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","91.81495","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474862","37","7323","7378","NC_001430","false","Picornaviridae Enterovirus D","91.89818","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474863","38","7304","7360","NC_001430","false","Picornaviridae Enterovirus D","91.85378","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474864","36","7324","7378","NC_001430","false","Picornaviridae Enterovirus D","91.89115","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474867","37","7312","7367","NC_001430","false","Picornaviridae Enterovirus D","91.9004","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474868","37","7312","7367","NC_001430","false","Picornaviridae Enterovirus D","91.92666","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474869","37","7319","7374","NC_001430","false","Picornaviridae Enterovirus D","92.01531","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474870","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","92.020256","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474871","37","7305","7360","NC_001430","false","Picornaviridae Enterovirus D","91.86747","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474872","37","7315","7370","NC_001430","false","Picornaviridae Enterovirus D","91.831985","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474873","37","7316","7371","NC_001430","false","Picornaviridae Enterovirus D","91.91408","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474875","34","7326","7378","NC_001430","false","Picornaviridae Enterovirus D","91.88081","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474876","37","7308","7363","NC_001430","false","Picornaviridae Enterovirus D","91.89818","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474878","37","7314","7369","NC_001430","false","Picornaviridae Enterovirus D","91.9004","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474879","37","7318","7373","NC_001430","false","Picornaviridae Enterovirus D","91.87303","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474881","37","7300","7355","NC_001430","false","Picornaviridae Enterovirus D","91.89634","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474882","37","7294","7349","NC_001430","false","Picornaviridae Enterovirus D","91.895226","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474884","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","91.883385","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474886","34","7326","7378","NC_001430","false","Picornaviridae Enterovirus D","91.81135","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474887","38","7322","7378","NC_001430","false","Picornaviridae Enterovirus D","91.89707","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474889","37","7305","7360","NC_001430","false","Picornaviridae Enterovirus D","91.977","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474891","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","91.96551","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474892","37","7312","7367","NC_001430","false","Picornaviridae Enterovirus D","91.94144","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474893","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","91.924446","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474894","37","7321","7376","NC_001430","false","Picornaviridae Enterovirus D","91.831985","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474895","40","7286","7344","NC_001430","false","Picornaviridae Enterovirus D","91.82105","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474897","37","7307","7362","NC_001430","false","Picornaviridae Enterovirus D","91.78757","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474899","37","7319","7374","NC_001430","false","Picornaviridae Enterovirus D","91.9004","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474900","43","7294","7355","NC_001430","false","Picornaviridae Enterovirus D","91.78439","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474901","32","7312","7362","NC_001430","false","Picornaviridae Enterovirus D","92.01422","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474902","37","7305","7360","NC_001430","false","Picornaviridae Enterovirus D","91.99069","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP474903","37","7313","7368","NC_001430","false","Picornaviridae Enterovirus D","91.94144","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP548243","29","7355","7402","NC_001430","false","Picornaviridae Enterovirus D","91.66894","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP548244","42","7342","7402","NC_001430","false","Picornaviridae Enterovirus D","91.66781","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP548245","18","7367","7404","NC_001430","false","Picornaviridae Enterovirus D","91.00925","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"PP548247","29","7229","7276","NC_001430","false","Picornaviridae Enterovirus D","91.35427","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838726","37","7273","7328","NC_001430","false","Picornaviridae Enterovirus D","91.33544","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838727","37","7311","7366","NC_001430","false","Picornaviridae Enterovirus D","91.35313","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838728","32","7327","7377","NC_001430","false","Picornaviridae Enterovirus D","91.34825","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838729","37","7321","7376","NC_001430","false","Picornaviridae Enterovirus D","91.73384","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838730","33","7326","7377","NC_001430","false","Picornaviridae Enterovirus D","91.62003","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838731","37","7312","7367","NC_001430","false","Picornaviridae Enterovirus D","91.33945","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838732","30","7331","7379","NC_001430","false","Picornaviridae Enterovirus D","91.285965","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838736","57","7298","7373","NC_001430","false","Picornaviridae Enterovirus D","91.34247","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP838738","37","7323","7378","NC_001430","false","Picornaviridae Enterovirus D","91.27288","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP893080","39","7312","7369","NC_001430","false","Picornaviridae Enterovirus D","91.90482","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP947791","29","7098","7145","NC_001430","false","Picornaviridae Enterovirus D","91.57746","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP947793","19","7385","7423","NC_001430","false","Picornaviridae Enterovirus D","90.94124","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"PP947795","31","7226","7275","NC_001430","false","Picornaviridae Enterovirus D","91.603264","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP947796","30","7219","7267","NC_001430","false","Picornaviridae Enterovirus D","91.30435","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP947798","100","7158","7276","NC_001430","false","Picornaviridae Enterovirus D","91.67832","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PP947799","18","7240","7276","NC_001430","false","Picornaviridae Enterovirus D","90.906586","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"PQ238557","31","7328","7378","NC_001430","false","Picornaviridae Enterovirus D","92.58047","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238558","29","7330","7378","NC_001430","false","Picornaviridae Enterovirus D","92.62138","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238561","24","7335","7378","NC_001430","false","Picornaviridae Enterovirus D","91.90515","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238562","28","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","92.33706","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238563","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.52693","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238564","29","7331","7379","NC_001430","false","Picornaviridae Enterovirus D","92.446144","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238565","62","7299","7380","NC_001430","false","Picornaviridae Enterovirus D","92.52708","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238567","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.445114","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238568","30","7331","7380","NC_001430","false","Picornaviridae Enterovirus D","92.50068","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238570","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.649666","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238573","30","7331","7380","NC_001430","false","Picornaviridae Enterovirus D","92.405235","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238574","73","7288","7380","NC_001430","false","Picornaviridae Enterovirus D","92.42902","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238575","31","7328","7378","NC_001430","false","Picornaviridae Enterovirus D","92.57945","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238576","30","7331","7380","NC_001430","false","Picornaviridae Enterovirus D","92.4325","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238577","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.4042","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238578","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.5133","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238579","30","7331","7380","NC_001430","false","Picornaviridae Enterovirus D","92.609764","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238582","30","7329","7377","NC_001430","false","Picornaviridae Enterovirus D","92.5133","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238583","59","7300","7378","NC_001430","false","Picornaviridae Enterovirus D","92.45231","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238585","71","7289","7379","NC_001430","false","Picornaviridae Enterovirus D","92.16843","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238587","67","7294","7380","NC_001430","false","Picornaviridae Enterovirus D","92.462654","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238589","30","7329","7378","NC_001430","false","Picornaviridae Enterovirus D","92.4168","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238592","65","7295","7379","NC_001430","false","Picornaviridae Enterovirus D","92.38148","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238594","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.568855","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238596","66","7295","7380","NC_001430","false","Picornaviridae Enterovirus D","92.20228","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238597","32","7329","7380","NC_001430","false","Picornaviridae Enterovirus D","92.48602","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238599","79","7282","7380","NC_001430","false","Picornaviridae Enterovirus D","92.436516","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238600","30","7331","7380","NC_001430","false","Picornaviridae Enterovirus D","92.4325","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238601","30","7331","7380","NC_001430","false","Picornaviridae Enterovirus D","92.54159","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238602","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.45875","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238603","74","7284","7377","NC_001430","false","Picornaviridae Enterovirus D","92.12296","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238604","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.5133","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238606","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.445114","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238607","30","7329","7378","NC_001430","false","Picornaviridae Enterovirus D","92.53956","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238608","30","7331","7379","NC_001430","false","Picornaviridae Enterovirus D","92.41888","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238609","30","7329","7378","NC_001430","false","Picornaviridae Enterovirus D","92.55319","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238610","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.47239","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238613","27","7334","7380","NC_001430","false","Picornaviridae Enterovirus D","92.51738","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238614","30","7330","7379","NC_001430","false","Picornaviridae Enterovirus D","92.48602","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238615","74","7285","7378","NC_001430","false","Picornaviridae Enterovirus D","92.50823","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238616","30","7329","7378","NC_001430","false","Picornaviridae Enterovirus D","92.55319","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238617","31","7326","7376","NC_001430","false","Picornaviridae Enterovirus D","92.345474","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238618","192","7169","7380","NC_001430","false","Picornaviridae Enterovirus D","92.51046","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238620","193","7166","7378","NC_001430","false","Picornaviridae Enterovirus D","91.69806","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238621","193","7166","7378","NC_001430","false","Picornaviridae Enterovirus D","92.73057","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238622","192","7166","7377","NC_001430","false","Picornaviridae Enterovirus D","92.67476","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238624","192","7166","7377","NC_001430","false","Picornaviridae Enterovirus D","92.479416","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238626","192","7167","7378","NC_001430","false","Picornaviridae Enterovirus D","92.50837","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238627","192","7168","7379","NC_001430","false","Picornaviridae Enterovirus D","91.78407","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238628","192","7168","7379","NC_001430","false","Picornaviridae Enterovirus D","92.31413","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238631","192","7167","7378","NC_001430","false","Picornaviridae Enterovirus D","92.49442","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238634","73","7288","7379","NC_001430","false","Picornaviridae Enterovirus D","91.92155","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238637","35","7326","7380","NC_001430","false","Picornaviridae Enterovirus D","91.7769","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238638","34","7327","7380","NC_001430","false","Picornaviridae Enterovirus D","91.790535","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238639","32","7329","7380","NC_001430","false","Picornaviridae Enterovirus D","91.73599","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238640","36","7325","7379","NC_001430","false","Picornaviridae Enterovirus D","91.92044","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238641","35","7326","7379","NC_001430","false","Picornaviridae Enterovirus D","91.749626","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238642","74","7287","7380","NC_001430","false","Picornaviridae Enterovirus D","92.01646","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238643","36","7325","7379","NC_001430","false","Picornaviridae Enterovirus D","91.87929","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238644","33","7328","7379","NC_001430","false","Picornaviridae Enterovirus D","91.81781","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238645","75","7286","7380","NC_001430","false","Picornaviridae Enterovirus D","91.69982","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238647","33","7328","7379","NC_001430","false","Picornaviridae Enterovirus D","91.695076","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238649","32","7329","7380","NC_001430","false","Picornaviridae Enterovirus D","91.80417","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238650","69","7292","7379","NC_001430","false","Picornaviridae Enterovirus D","91.48732","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238651","32","7329","7380","NC_001430","false","Picornaviridae Enterovirus D","91.98145","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"PQ238652","32","7329","7379","NC_001430","false","Picornaviridae Enterovirus D","91.749626","EV-D68","100.0","EV-D68","100.0","B3","100.0"
